1000	0.000713	500.50	0	0
1001	0.000706	501.00	0	0
1002	0.000681	501.50	0	0
1003	0.000690	502.00	0	0
1004	0.000697	502.50	0	0
1005	0.000684	503.00	0	0
1006	0.000693	503.50	0	0
1007	0.000713	504.00	0	0
1008	0.000708	504.50	0	0
1009	0.000706	505.00	0	0
1010	0.000702	505.50	0	0
1011	0.000708	506.00	0	0
1012	0.000723	506.50	0	0
1013	0.000702	507.00	0	0
1014	0.000719	507.50	0	0
1015	0.000720	508.00	0	0
1016	0.000717	508.50	0	0
1017	0.000718	509.00	0	0
1018	0.000723	509.50	0	0
1019	0.000729	510.00	0	0
1020	0.000722	510.50	0	0
1021	0.000728	511.00	0	0
1022	0.000728	511.50	0	0
1023	0.000729	512.00	0	0
1024	0.000732	512.50	0	0
1025	0.000728	513.00	0	0
1026	0.000731	513.50	0	0
1027	0.000726	514.00	0	0
1028	0.000737	514.50	0	0
1029	0.000785	515.00	0	0
1030	0.000792	515.50	0	0
1031	0.000780	516.00	0	0
1032	0.000771	516.50	0	0
1033	0.000749	517.00	0	0
1034	0.000742	517.50	0	0
1035	0.000767	518.00	0	0
1036	0.000749	518.50	0	0
1037	0.000750	519.00	0	0
1038	0.000748	519.50	0	0
1039	0.000755	520.00	0	0
1040	0.000754	520.50	0	0
1041	0.000757	521.00	0	0
1042	0.000758	521.50	0	0
1043	0.001203	522.00	0	0
1044	0.000761	522.50	0	0
1045	0.000754	523.00	0	0
1046	0.000761	523.50	0	0
1047	0.000762	524.00	0	0
1048	0.000763	524.50	0	0
1049	0.000767	525.00	0	0
1050	0.000760	525.50	0	0
1051	0.000767	526.00	0	0
1052	0.000763	526.50	0	0
1053	0.000773	527.00	0	0
1054	0.000775	527.50	0	0
1055	0.000771	528.00	0	0
1056	0.000779	528.50	0	0
1057	0.000780	529.00	0	0
1058	0.000780	529.50	0	0
1059	0.000781	530.00	0	0
1060	0.000780	530.50	0	0
1061	0.000785	531.00	0	0
1062	0.000786	531.50	0	0
1063	0.000788	532.00	0	0
1064	0.000789	532.50	0	0
1065	0.000786	533.00	0	0
1066	0.000792	533.50	0	0
1067	0.001559	534.00	0	0
1068	0.001079	534.50	0	0
1069	0.000789	535.00	0	0
1070	0.000802	535.50	0	0
1071	0.000796	536.00	0	0
1072	0.000795	536.50	0	0
1073	0.000802	537.00	0	0
1074	0.000803	537.50	0	0
1075	0.000806	538.00	0	0
1076	0.000810	538.50	0	0
1077	0.000799	539.00	0	0
1078	0.000810	539.50	0	0
1079	0.000811	540.00	0	0
1080	0.000812	540.50	0	0
1081	0.000814	541.00	0	0
1082	0.000815	541.50	0	0
1083	0.000813	542.00	0	0
1084	0.000817	542.50	0	0
1085	0.000820	543.00	0	0
1086	0.000821	543.50	0	0
1087	0.000822	544.00	0	0
1088	0.000825	544.50	0	0
1089	0.000826	545.00	0	0
1090	0.000825	545.50	0	0
1091	0.000829	546.00	0	0
1092	0.000827	546.50	0	0
1093	0.000834	547.00	0	0
1094	0.000829	547.50	0	0
1095	0.000836	548.00	0	0
1096	0.000837	548.50	0	0
1097	0.000833	549.00	0	0
1098	0.000843	549.50	0	0
1099	0.000840	550.00	0	0
1100	0.000842	550.50	0	0
1101	0.000844	551.00	0	0
1102	0.000846	551.50	0	0
1103	0.000847	552.00	0	0
1104	0.000850	552.50	0	0
1105	0.000846	553.00	0	0
1106	0.000853	553.50	0	0
1107	0.000857	554.00	0	0
1108	0.000851	554.50	0	0
1109	0.000855	555.00	0	0
1110	0.000853	555.50	0	0
1111	0.000859	556.00	0	0
1112	0.000860	556.50	0	0
1113	0.000857	557.00	0	0
1114	0.000859	557.50	0	0
1115	0.000864	558.00	0	0
1116	0.000865	558.50	0	0
1117	0.000868	559.00	0	0
1118	0.000870	559.50	0	0
1119	0.000872	560.00	0	0
1120	0.000876	560.50	0	0
1121	0.000875	561.00	0	0
1122	0.000876	561.50	0	0
1123	0.000869	562.00	0	0
1124	0.000881	562.50	0	0
1125	0.000881	563.00	0	0
1126	0.000874	563.50	0	0
1127	0.000883	564.00	0	0
1128	0.000886	564.50	0	0
1129	0.000887	565.00	0	0
1130	0.000889	565.50	0	0
1131	0.000890	566.00	0	0
1132	0.000890	566.50	0	0
1133	0.000893	567.00	0	0
1134	0.000894	567.50	0	0
1135	0.000891	568.00	0	0
1136	0.000898	568.50	0	0
1137	0.000898	569.00	0	0
1138	0.000904	569.50	0	0
1139	0.000913	570.00	0	0
1140	0.000909	570.50	0	0
1141	0.000905	571.00	0	0
1142	0.000905	571.50	0	0
1143	0.000907	572.00	0	0
1144	0.000910	572.50	0	0
1145	0.000910	573.00	0	0
1146	0.000912	573.50	0	0
1147	0.000916	574.00	0	0
1148	0.000916	574.50	0	0
1149	0.000919	575.00	0	0
1150	0.000918	575.50	0	0
1151	0.000914	576.00	0	0
1152	0.000923	576.50	0	0
1153	0.000924	577.00	0	0
1154	0.000925	577.50	0	0
1155	0.000927	578.00	0	0
1156	0.000930	578.50	0	0
1157	0.000931	579.00	0	0
1158	0.000932	579.50	0	0
1159	0.000934	580.00	0	0
1160	0.000935	580.50	0	0
1161	0.000937	581.00	0	0
1162	0.000939	581.50	0	0
1163	0.000941	582.00	0	0
1164	0.000942	582.50	0	0
1165	0.000943	583.00	0	0
1166	0.000947	583.50	0	0
1167	0.000947	584.00	0	0
1168	0.000948	584.50	0	0
1169	0.000950	585.00	0	0
1170	0.000951	585.50	0	0
1171	0.000952	586.00	0	0
1172	0.000955	586.50	0	0
1173	0.000956	587.00	0	0
1174	0.000957	587.50	0	0
1175	0.000960	588.00	0	0
1176	0.000961	588.50	0	0
1177	0.000961	589.00	0	0
1178	0.000964	589.50	0	0
1179	0.000965	590.00	0	0
1180	0.000967	590.50	0	0
1181	0.000968	591.00	0	0
1182	0.000970	591.50	0	0
1183	0.000971	592.00	0	0
1184	0.000973	592.50	0	0
1185	0.000975	593.00	0	0
1186	0.000976	593.50	0	0
1187	0.000978	594.00	0	0
1188	0.000981	594.50	0	0
1189	0.000980	595.00	0	0
1190	0.000984	595.50	0	0
1191	0.000985	596.00	0	0
1192	0.000986	596.50	0	0
1193	0.000988	597.00	0	0
1194	0.000989	597.50	0	0
1195	0.000991	598.00	0	0
1196	0.000992	598.50	0	0
1197	0.000994	599.00	0	0
1198	0.000996	599.50	0	0
1199	0.000996	600.00	0	0
1200	0.000999	600.50	0	0
1201	0.001000	601.00	0	0
1202	0.001005	601.50	0	0
1203	0.001004	602.00	0	0
1204	0.001010	602.50	0	0
1205	0.001008	603.00	0	0
1206	0.001012	603.50	0	0
1207	0.001011	604.00	0	0
1208	0.001012	604.50	0	0
1209	0.001014	605.00	0	0
1210	0.001017	605.50	0	0
1211	0.001017	606.00	0	0
1212	0.001018	606.50	0	0
1213	0.001018	607.00	0	0
1214	0.001022	607.50	0	0
1215	0.001024	608.00	0	0
1216	0.001026	608.50	0	0
1217	0.001028	609.00	0	0
1218	0.001030	609.50	0	0
1219	0.001030	610.00	0	0
1220	0.001033	610.50	0	0
1221	0.001034	611.00	0	0
1222	0.001037	611.50	0	0
1223	0.001039	612.00	0	0
1224	0.001039	612.50	0	0
1225	0.001040	613.00	0	0
1226	0.001042	613.50	0	0
1227	0.001043	614.00	0	0
1228	0.001045	614.50	0	0
1229	0.001053	615.00	0	0
1230	0.001050	615.50	0	0
1231	0.001052	616.00	0	0
1232	0.001051	616.50	0	0
1233	0.001054	617.00	0	0
1234	0.001056	617.50	0	0
1235	0.001057	618.00	0	0
1236	0.001059	618.50	0	0
1237	0.001062	619.00	0	0
1238	0.001064	619.50	0	0
1239	0.001062	620.00	0	0
1240	0.001070	620.50	0	0
1241	0.001068	621.00	0	0
1242	0.001070	621.50	0	0
1243	0.001070	622.00	0	0
1244	0.001071	622.50	0	0
1245	0.001076	623.00	0	0
1246	0.001079	623.50	0	0
1247	0.001079	624.00	0	0
1248	0.001079	624.50	0	0
1249	0.001079	625.00	0	0
1250	0.001087	625.50	0	0
1251	0.001085	626.00	0	0
1252	0.001088	626.50	0	0
1253	0.001088	627.00	0	0
1254	0.001089	627.50	0	0
1255	0.001091	628.00	0	0
1256	0.001093	628.50	0	0
1257	0.001097	629.00	0	0
1258	0.001101	629.50	0	0
1259	0.001099	630.00	0	0
1260	0.001102	630.50	0	0
1261	0.001103	631.00	0	0
1262	0.001105	631.50	0	0
1263	0.001106	632.00	0	0
1264	0.001105	632.50	0	0
1265	0.001113	633.00	0	0
1266	0.001111	633.50	0	0
1267	0.001113	634.00	0	0
1268	0.001115	634.50	0	0
1269	0.001115	635.00	0	0
1270	0.001117	635.50	0	0
1271	0.001120	636.00	0	0
1272	0.001126	636.50	0	0
1273	0.001123	637.00	0	0
1274	0.001124	637.50	0	0
1275	0.001125	638.00	0	0
1276	0.001128	638.50	0	0
1277	0.001130	639.00	0	0
1278	0.001133	639.50	0	0
1279	0.001134	640.00	0	0
1280	0.001134	640.50	0	0
1281	0.001137	641.00	0	0
1282	0.001138	641.50	0	0
1283	0.001140	642.00	0	0
1284	0.001148	642.50	0	0
1285	0.001144	643.00	0	0
1286	0.001145	643.50	0	0
1287	0.001148	644.00	0	0
1288	0.001150	644.50	0	0
1289	0.001150	645.00	0	0
1290	0.001159	645.50	0	0
1291	0.001153	646.00	0	0
1292	0.001155	646.50	0	0
1293	0.001196	647.00	0	0
1294	0.001147	647.50	0	0
1295	0.001154	648.00	0	0
1296	0.001163	648.50	0	0
1297	0.001326	649.00	0	0
1298	0.001162	649.50	0	0
1299	0.001146	650.00	0	0
1300	0.001181	650.50	0	0
1301	0.001156	651.00	0	0
1302	0.001149	651.50	0	0
1303	0.001149	652.00	0	0
1304	0.001163	652.50	0	0
1305	0.001155	653.00	0	0
1306	0.001154	653.50	0	0
1307	0.001158	654.00	0	0
1308	0.001156	654.50	0	0
1309	0.001157	655.00	0	0
1310	0.001176	655.50	0	0
1311	0.001189	656.00	0	0
1312	0.001187	656.50	0	0
1313	0.001230	657.00	0	0
1314	0.001207	657.50	0	0
1315	0.001194	658.00	0	0
1316	0.001194	658.50	0	0
1317	0.001198	659.00	0	0
1318	0.001210	659.50	0	0
1319	0.001197	660.00	0	0
1320	0.001205	660.50	0	0
1321	0.001207	661.00	0	0
1322	0.001210	661.50	0	0
1323	0.001214	662.00	0	0
1324	0.001213	662.50	0	0
1325	0.001213	663.00	0	0
1326	0.001216	663.50	0	0
1327	0.001222	664.00	0	0
1328	0.001219	664.50	0	0
1329	0.001222	665.00	0	0
1330	0.001224	665.50	0	0
1331	0.001229	666.00	0	0
1332	0.001227	666.50	0	0
1333	0.001229	667.00	0	0
1334	0.001231	667.50	0	0
1335	0.001235	668.00	0	0
1336	0.001235	668.50	0	0
1337	0.001236	669.00	0	0
1338	0.001245	669.50	0	0
1339	0.001241	670.00	0	0
1340	0.001241	670.50	0	0
1341	0.001243	671.00	0	0
1342	0.001250	671.50	0	0
1343	0.001246	672.00	0	0
1344	0.001248	672.50	0	0
1345	0.001255	673.00	0	0
1346	0.001253	673.50	0	0
1347	0.001255	674.00	0	0
1348	0.001257	674.50	0	0
1349	0.001263	675.00	0	0
1350	0.001261	675.50	0	0
1351	0.001262	676.00	0	0
1352	0.001270	676.50	0	0
1353	0.001265	677.00	0	0
1354	0.001267	677.50	0	0
1355	0.001274	678.00	0	0
1356	0.001270	678.50	0	0
1357	0.001273	679.00	0	0
1358	0.001276	679.50	0	0
1359	0.001281	680.00	0	0
1360	0.001278	680.50	0	0
1361	0.001282	681.00	0	0
1362	0.001288	681.50	0	0
1363	0.001288	682.00	0	0
1364	0.001287	682.50	0	0
1365	0.001292	683.00	0	0
1366	0.001291	683.50	0	0
1367	0.001295	684.00	0	0
1368	0.001297	684.50	0	0
1369	0.001295	685.00	0	0
1370	0.001297	685.50	0	0
1371	0.001303	686.00	0	0
1372	0.001302	686.50	0	0
1373	0.001303	687.00	0	0
1374	0.001309	687.50	0	0
1375	0.001307	688.00	0	0
1376	0.001309	688.50	0	0
1377	0.001315	689.00	0	0
1378	0.001311	689.50	0	0
1379	0.001312	690.00	0	0
